INDEX,Unnamed: 1,Unnamed: 2,3. OUTBOUND TOURISM: Tourism expenditure in other countries,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
788,3.6,788-3.6,,,Passenger transport,,,US$ Millions,,IMF,43,31,31,36,37,47,49,43,55,87,78,88,93,97,63,64,71,80,93,89,71,74,76,90,91,38,48,94,
792,0,792-0,TÜRKIYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,3.4,792-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,3563,3517,4254,4509,5061,5817,5372,4585,5017,5331,5635,5698,5865,6068,5262,1410,2095,4706,
792,3.5,792-3.5,,,Travel,,,US$ Millions,,IMF,911,1265,1716,1754,1471,1713,1738,1880,2113,2524,3104,2989,3649,3824,4575,5194,4883,4094,4817,5072,5368,4783,4823,4595,4110,1040,1650,4053,
792,3.6,792-3.6,,,Passenger transport,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,459,528,605,685,486,623,489,491,200,259,267,915,1042,1473,1152,370,445,653,
795,0,795-0,TURKMENISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,3.4,795-3.4,,Tourism expenditure in other countries,,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
795,3.5,795-3.5,,,Travel,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
795,3.6,795-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
796,0,796-0,TURKS AND CAICOS ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,3.4,796-3.4,,Tourism expenditure in other countries,,,,US$ Millions,1/,country,153,174,235,194,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1/ 1995-1998: country data.
796,3.5,796-3.5,,,Travel,,,US$ Millions,,IMF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.5,4.5,4.5,4.2,4.2,..,..,..,..,
796,3.6,796-3.6,,,Passenger transport,,,US$ Millions,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
798,0,798-0,TUVALU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
