INDEX,Unnamed: 1,Unnamed: 2,1. INBOUND TOURISM: Accommodation,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1.31,60-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,220,196,206,207,227,230,189,171,171,177,174,175,161,158,182,189,204,194,27.4,44,99,
60,1.32,60-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,1135,1175,995,1057,1047,1159,1120,948,827,845,876,845,..,781,760,859,894,945,911,181,273,507,
64,0,64-0,BHUTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Until 2018, includes only the overnight stays of international tourists for leisure purpose. 2021: due to covid protocol (21 days of mandatory quarantine), Bhutan received only 1 tourist with a stay of 113 nights."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1.29,64-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
64,1.30,64-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1.31,64-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
64,1.32,64-1.32,,,,Overnights,,Thousands,1/,..,..,..,46,53,61,53,47,49,74,74,..,170,220,179,207,277,303,303,371,341,363,408,420,2210,216,0.113,..,
68,0,68-0,"BOLIVIA, PLURINATIONAL STATE OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Department capital cities only.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1.29,68-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
68,1.30,68-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1.31,68-1.31,,,,Guests,,Thousands,1/,351,377,398,420,409,381,379,380,367,391,413,512,487,491,500,527,560,564,572,588,582,584,604,608,566,132,90,209,
68,1.32,68-1.32,,,,Overnights,,Thousands,1/,976,1041,1109,1142,1095,991,960,969,1006,1030,1099,881,832,848,850,865,896,856,886,896,899,870,911,876,860,179,125,..,
534,0,534-0,BONAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,1.29,534-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
534,1.30,534-1.30,,,,Overnights,,Thousands,,479,523,518,520,523,481,484,486,574,578,566,621,732,694,670,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,1.31,534-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
534,1.32,534-1.32,,,,Overnights,,Thousands,,..,..,422,424,425,378,374,340,415,419,428,435,496,501,461,..,..,..,..,..,..,..,..,..,..,..,..,..,
70,0,70-0,BOSNIA AND HERZEGOVINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1.29,70-1.29,,,,Guests,,Thousands,,..,..,115,148,147,171,139,160,165,190,217,256,306,322,311,365,392,439,529,536,678,778,923,1053,1198,197,502,915,
70,1.30,70-1.30,,,,Overnights,,Thousands,,..,..,299,355,346,389,330,392,419,460,485,594,695,719,671,773,836,931,1109,1088,1426,1647,1914,2165,2421,489,1201,2003,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1.31,70-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,295,311,299,355,380,418,509,511,640,731,870,994,1139,189,485,882,
70,1.32,70-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,672,697,646,743,807,884,1063,1031,1341,1536,1786,2026,2283,469,1157,1917,
72,0,72-0,BOTSWANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1.29,72-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
72,1.30,72-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1.31,72-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,84,100,211,232,271,..,..,..,..,..,446,..,494,..,..,..,..,..,..,..,..,..,
72,1.32,72-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
76,0,76-0,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1.29,76-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
76,1.30,76-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1.31,76-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
76,1.32,76-1.32,,,,Overnights,,Thousands,,22378,29816,31211,50108,52553,46650,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
92,0,92-0,BRITISH VIRGIN ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1.29,92-1.29,,,,Guests,,Thousands,,219,244,244,279,284,272,296,282,278,304,337,356,358,346,309,330,338,351,366,386,393,408,335,192,302,83,56,173,
92,1.30,92-1.30,,,,Overnights,,Thousands,,..,..,..,..,111,117,106,105,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1.31,92-1.31,,,,Guests,,Thousands,,69,73,77,82,64,74,74,58,60,85,103,108,109,105,125,134,137,142,148,156,159,..,..,..,..,..,..,..,
92,1.32,92-1.32,,,,Overnights,,Thousands,,..,..,..,..,89,95,86,80,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
96,0,96-0,BRUNEI DARUSSALAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1.29,96-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
96,1.30,96-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1.31,96-1.31,,,,Guests,,Thousands,,..,..,..,..,..,37,118,141,151,197,300,..,109,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
96,1.32,96-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
100,0,100-0,BULGARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1.29,100-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,1398,1695,1936,2054,2232,2226,1944,2084,2423,2632,2821,2792,2864,3387,3656,3910,4067,1176,1893,3070,
100,1.30,100-1.30,,,,Overnights,,Thousands,,5438,5922,5477,5197,4382,5170,6190,7055,9142,10304,11624,11960,12022,11802,9461,10565,12461,13451,14370,14078,13352,16151,17106,17749,17480,4656,7994,12887,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1.31,100-1.31,,,,Guests,,Thousands,,..,..,..,..,581,741,864,1030,1376,1668,1909,2023,2206,2205,1931,2064,2387,2579,2754,2733,2806,3319,3571,3808,3959,1142.5,1845,2984,
100,1.32,100-1.32,,,,Overnights,,Thousands,,5279,5764,5287,5037,4323,5101,6118,6985,8987,10139,11471,11776,11868,11641,9378,10455,12287,13152,13988,13764,13096,15865,16733,17327,17032,4527,7818,12557,
854,0,854-0,BURKINA FASO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,1.29,854-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
854,1.30,854-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,1.31,854-1.31,,,,Guests,,Thousands,,124,131,138,160,117,126,128,150,163,222,245,264,289,272,269,274,238,237,218,191,163,152,143,144,143,67,106,116,
854,1.32,854-1.32,,,,Overnights,,Thousands,,288,304,320,613,367,394,442,527,554,632,789,794,926,814,793,815,708,710,697,544,481,477,447,454,516,200,335,363,
108,0,108-0,BURUNDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1.29,108-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
108,1.30,108-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1.31,108-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
108,1.32,108-1.32,,,,Overnights,,Thousands,,53,52,47,82,83,93,115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
132,0,132-0,CABO VERDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1.29,132-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
132,1.30,132-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1.31,132-1.31,,,,Guests,,Thousands,,..,..,..,..,..,115,134,126,150,157,198,242,267,285,287,336,428,482,503,494,520,598,668,710,758,180,135,785,
132,1.32,132-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,602,725,624,820,787,850,1261,1308,1712,1898,2218,2704,3185,3280,3284,3573,3964,4459,4760,4922,1074,750,3944,
116,0,116-0,CAMBODIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1.29,116-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
116,1.30,116-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1.31,116-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
116,1.32,116-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
120,0,120-0,CAMEROON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1.29,120-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
120,1.30,120-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1.31,120-1.31,,,,Guests,,Thousands,,100,145,232,247,262,277,221,226,..,190,176,214,262,298,345,388,412,437,462,434,452,484,554,546,460,147,489,..,
120,1.32,120-1.32,,,,Overnights,,Thousands,,224,285,425,448,470,493,420,458,..,414,355,446,516,546,682,678,795,811,839,833,1045,1158,1204,1150,1111,324,1297,..,
124,0,124-0,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Due to the coronavirus pandemic, Statistics Canada's survey on inbound travel (Visitor Travel Survey) was suspended in March 2020. Administrative datasets used to produce estimates for 2020, 2021 and 2022 did not support accurate estimation of this concept."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1.29,124-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
124,1.30,124-1.30,,,,Overnights,,Thousands,1/,91983,96685,96648,98283,105720,119381,125022,122150,107698,123426,125656,123265,123862,126067,114889,120102,124396,129165,151078,144881,147349,199678,182716,188762,208216,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1.31,124-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
124,1.32,124-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
136,0,136-0,CAYMAN ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1.29,136-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,260,168,267,292,303,272,288,309,322,345,383,385,385,418,463,503,122,17,284,
136,1.30,136-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1.31,136-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,190,96,157,167,171,201,212,231,244,258,288,286,291,298,360,403,94,..,..,
136,1.32,136-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
140,0,140-0,CENTRAL AFRICAN REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1.29,140-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
140,1.30,140-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1.31,140-1.31,,,,Guests,,Thousands,,..,..,..,..,..,13,10,13,13,6,8,11,19,28,17,17,24.3,24,28,..,..,..,..,..,..,..,..,..,
140,1.32,140-1.32,,,,Overnights,,Thousands,,..,31,29,30,..,38,35,42,42,23,33,42,46,90,52,49,51.7,55,37,..,..,..,..,..,..,..,..,..,
148,0,148-0,CHAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ 2010: partial data.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1.29,148-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
148,1.30,148-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1.31,148-1.31,,,,Guests,,Thousands,1/,19,20,27,41,46,43,57,32,21,26,29,16,25,22,31,14,25,30,38,51,69,..,47,63,81,10.4,31.5,..,
148,1.32,148-1.32,,,,Overnights,,Thousands,1/,39,42,47,116,121,107,197,107,60,76,64,42,65,80,63,37,59,70,96,93,85,40,72,78,95,14.3,44,..,
152,0,152-0,CHILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Due to a change in the methodology, the 2015 data are not comparable with those of previous years. 2017: update of the sampling frame."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1.29,152-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
152,1.30,152-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1.31,152-1.31,,,,Guests,,Thousands,1/,..,..,..,1131,968,937,883,779,850,951,1397,1460,1563,1564,1424,1399,1691,2042,2161,3151,3262,3496,4386,3916,3732,..,..,..,
152,1.32,152-1.32,,,,Overnights,,Thousands,1/,2145,2650,2953,2813,2108,2181,1912,1709,1947,2086,2877,3203,3605,3709,3221,3193,3775,4342,4553,6179,6499,6909,9804,8735,8025,..,..,..,
156,0,156-0,CHINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1.29,156-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
156,1.30,156-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1.31,156-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,39142,30169,43937,53258,61396,73114,75007,80392,96590,106552,116266,89924,..,..,..,..,..,..,..,..,..,
156,1.32,156-1.32,,,,Overnights,,Thousands,,42829,47340,53200,57925,63104,78310,86765,99360,80121,114231,138411,163680,195080,197912,215661,264123,294757,330080,243761,..,..,..,..,..,..,..,..,..,
170,0,170-0,COLOMBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1.29,170-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
170,1.30,170-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1.31,170-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
170,1.32,170-1.32,,,,Overnights,,Thousands,,5947,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
174,0,174-0,COMOROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1.29,174-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.2,13.6,12.5,14.8,19.5,19.8,3.3,13.8,..,
174,1.30,174-1.30,,,,Overnights,,Thousands,,181,178,209,206,184,161,135,133,123,123,137,136,106,103,79,107,131,159,153,85.5,95.1,87.8,103.7,136.6,138.7,23.1,96.6,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1.31,174-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
174,1.32,174-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
178,0,178-0,CONGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1.29,178-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
178,1.30,178-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1.31,178-1.31,,,,Guests,,Thousands,,37,39,27,20,14,19,27,22,23,31,35,46,55,62,94,101,168,204,231,273,363,224,92,114,..,..,..,..,
178,1.32,178-1.32,,,,Overnights,,Thousands,,110,119,93,55,63,76,100,88,83,100,106,124,169,197,193,219,365,553,594,799,1289,724,230,319,..,..,..,..,
180,0,180-0,"CONGO, DEMOCRATIC REPUBLIC OF THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1.29,180-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
180,1.30,180-1.30,,,,Overnights,,Thousands,,120,..,..,103,114,46,175,163,150,99,165,189,126,144,156,113,103,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1.31,180-1.31,,,,Guests,,Thousands,,..,..,..,..,17,11,17,16,17,26,48,54,27,39,42,32,30,..,..,..,..,..,..,..,..,..,..,..,
180,1.32,180-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
184,0,184-0,COOK ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
