INDEX,Unnamed: 1,Unnamed: 2,1. INBOUND TOURISM: Arrivals by main purpose,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,Series,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ 2015-2016 Source: South Pacific Tourism Organisation - Regional Tourism Resource Centre
798,1.14,798-1.14,,,Total,,,Thousands,1/,TF,..,0.9,1,1,1.1,1,1.1,1.3,1.4000000000000001,1.3,1.1,1.2,1.1,..,..,..,1.2,1.1,1.2999999999999998,1.4,2.4,2.5,..,3.1,3.7,0.6000000000000001,0.04,0.244,
798,1.15,798-1.15,,,,Personal,,Thousands,,,..,0.4,0.6,0.5,0.6000000000000001,0.5,0.6,1,1.1,0.4,0.5,1,1,..,..,..,0.8999999999999999,0.8,0.7,0.8,1.2999999999999998,1.3,..,1.6,1.5,0.2,0.02,0.121,
798,1.18,798-1.18,,,,Business and professional,,Thousands,,,..,0.5,0.4,0.5,0.5,0.5,0.5,0.3,0.3,0.9,0.6,0.2,0.1,..,..,..,0.3,0.3,0.6,0.6,1.1,1.2,..,1.5,2.2,0.4,0.02,0.123,
800,0,800-0,UGANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,1.14,800-1.14,,,Total,,,Thousands,,TF,..,..,175,195,190,193,205,254,305,512,468,538,642,844,807,946,1151,1197,1206,1266,1302.8,1322.5,1402.4,1505.6999999999998,1542.6,473.1,512.9,..,
800,1.15,800-1.15,,,,Personal,,Thousands,,,..,..,131,152,142,139,152,195,238,431,437,466,532,681,640,762,991,987,910,994.5,980.8,1032.6,910.2,1073.6,911.7,170.20000000000002,384.7,..,
800,1.18,800-1.18,,,,Business and professional,,Thousands,,,..,..,44,43,48,54,53,59,67,81,31,72,110,163,167,184,160,210,296,271.5,322,289.9,492.2,432.1,630.9,302.9,128.2,..,
804,0,804-0,UKRAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,1.14,804-1.14,,,Total,,,Thousands,,TF,5485,5391,14743,12003,10991,11692,11876,12792,12514,15630,17631,18935,23122,25449,20798,21203,21415,23013,24671,12711.5,12428,13333.2,14229.699999999999,14104.1,13437.8,3141.1000000000004,3973.2000000000003,2173.2,
804,1.15,804-1.15,,,,Personal,,Thousands,,,4682,4443,13549,10525,9443,10267,10221,11006,11559,14602,16591,17879,22164,24335,19953,20441,20711,22639,24503,12661,12387,13297.7,14136.199999999999,14049.9,13389.8,3126.8,3932.9,2170.7999999999997,
804,1.18,804-1.18,,,,Business and professional,,Thousands,,,803,948,1194,1478,1548,1425,1655,1786,955,1028,1040,1056,958,1114,845,762,704,374,168,50.5,41,35.5,93.5,54.2,48,14.3,40.3,2.4,
784,0,784-0,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note 2015: the source of the data changed and therefore, are not comparable with those of previous years. New sources: The Federal Authority for Identity and Citizenship, Economic Survey, Household income and expenditure survey, Mirror statistics for GCC data and Tourism surveys done by local tourism authorities.
1/ Until 2014: Non-resident tourists staying in hotels and similar establishments. From 2015: Arrivals of non-resident visitors at national borders."
784,1.14,784-1.14,,,Total,,,Thousands,1/,VF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16232.4,19313.399999999998,20894.399999999998,21804.7,23092.4,25281.600000000002,8084.2,12784.2,..,
784,1.15,784-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14331.5,15239.3,15838.199999999999,16626.2,17656.4,19201.4,5713.7,9035.5,..,
784,1.18,784-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1900.9,4074.1,5056.2,5178.5,5436,6080.2,2370.5,3748.7,..,
826,0,826-0,UNITED KINGDOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Data collection by the International Passenger Survey (IPS) was suspended 16 March 2020, for the period April to December 2020 the figures are based on administrative sources and modelling; estimates prior to April 2020 are based on data collected from the International Passenger Survey.
Due to the impact of the Covid-19 pandemic, 2021 data is 'incomplete' as it excludes Dover data for Q1-Q2 and Eurotunnel data for the whole year.  Pseudo records at the Irish land border were also removed in 2021."
826,1.14,826-1.14,,,Total,,,Thousands,,VF,23537,25163,25515,25745,25394,25209,22835,24180,24715,27755,29970,32713,32778,31888,31072,30398,31886,32221,33567,35337,36792,39129,41080,40283.1,40857,11100.5,6383.8,31244.4,
826,1.15,826-1.15,,,,Personal,,Thousands,,,16977,18240,18459,18156,17632,17201,15448,16340,17125,19700,21197,22996,23282,23205,23623,22846,23774,23929,24871,26131,27190,29110,31513,30922.5,31588,8631.5,5042.8,25741.5,
826,1.18,826-1.18,,,,Business and professional,,Thousands,,,6560,6923,7056,7589,7762,8008,7387,7840,7590,8055,8773,9717,9496,8683,7449,7552,8112,8292,8696,9206,9602,10019,9567,9360.6,9269,2469,1341,5502.9,
840,0,840-0,UNITED STATES OF AMERICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Overseas only; excluding Mexico and Canada (not available). Questionnaire wording changed beginning in 2012.
840,1.14,840-1.14,,,Total,,,Thousands,1/,TF,..,..,24194,23698,24646.056,25974.701,21832.868,19116.707,18026.213,20322.257,21678.528,21668.29,23892.277,25341.451,23756.184,26362.616,28539.631,30070.908,33688.677,35295.842,38700.15,38129.404,38905.524,39883.361,40393,7593.9,9174.9,..,
840,1.15,840-1.15,,,,Personal,,Thousands,,,..,..,16863.218,16517.506,17276.885256,17844.619587,15370.339071999999,13324.344779,12564.270461000002,14164.613129000001,15109.934016,15102.798130000001,16652.917069000003,18448.576328,18434.798784,20589.203096,22546.308490000003,23936.442768000004,27220.685954128992,28836.371685406317,31424.215359970825,31266.13156753306,31941.609201871175,32903.86782490711,33405,5968.8,8046.4,..,
840,1.18,840-1.18,,,,Business and professional,,Thousands,,,..,..,7330.782,7180.494,7369.170743999998,8130.081413,6462.528928,5792.362220999999,5461.942538999998,6157.643871,6568.593983999999,6565.49187,7239.359930999995,6892.874672000002,5321.385216000002,5773.412904000001,5993.322509999998,6134.465231999995,6467.991045871011,6459.47031459368,7275.934640029176,6863.272432466943,6963.914798128822,6979.493175092888,6988,1625.1,1128.5,..,
850,0,850-0,UNITED STATES VIRGIN ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,1.14,850-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
850,1.15,850-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
850,1.18,850-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
858,0,858-0,URUGUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding cruise passenger arrivals.
858,1.14,858-1.14,,,Total,,,Thousands,1/,VF,2176,2258,2462,2324,2273,2236,2136,1354,1508,1871,1917,1824,1815,1998,2099,2408,2960,2846,2815,2810.5,2965,3328.5000000000005,3940.7,3711.9,3220.6,..,233.5,..,
858,1.15,858-1.15,,,,Personal,,Thousands,,,2003,2087,2307,2197,2156,2127,2016,1260,1417,1743,1780,1684,1704,1869,1925,2201,2754,2658,2599,2607,2744,3091.7000000000003,3697.1,3474.2000000000003,2999.7,..,214.8,..,
858,1.18,858-1.18,,,,Business and professional,,Thousands,,,173,171,155,127,117,109,120,94,91,128,137,140,111,129,174,207,206,188,216,203.5,221,236.8,243.6,237.7,220.9,..,18.7,..,
860,0,860-0,UZBEKISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,1.14,860-1.14,,,Total,,,Thousands,,VF,..,..,959,811,487,302,345,331,231,261,242,560,903,1070,1215,975,1393.1,1895.1000000000001,1969,1862,1917.7,2027,2690.1000000000004,5346.200000000001,6748.5,..,..,..,
860,1.15,860-1.15,,,,Personal,,Thousands,,,..,..,864,747,439,260,269,258,209,224,194,480,792,939,1111,900,1316.5,1807.6000000000001,1829,1716.6,1778.3,1853.8,2504.7000000000003,5224.1,6620.1,..,..,..,
860,1.18,860-1.18,,,,Business and professional,,Thousands,,,..,..,95,64,48,42,76,73,22,37,48,80,111,131,104,75,76.6,87.5,140,145.4,139.4,173.2,185.4,122.1,128.4,..,..,..,
548,0,548-0,VANUATU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,1.14,548-1.14,,,Total,,,Thousands,,TF,44,46,50,52,51,58,53,49,50,61,62,68,81,90.60000000000001,100.7,97.2,93.9,108.19999999999999,110.1,108.7,89.9,95.1,109.10000000000001,115.69999999999999,120.6,22,..,30.400000000000002,
548,1.15,548-1.15,,,,Personal,,Thousands,,,38,40,44,46,45,52,47,43,43,53,54,59,70,80.60000000000001,91.3,87.60000000000001,84,96.89999999999999,101,100.7,81.2,86.6,100.80000000000001,108.1,112.6,20.9,..,28.6,
548,1.18,548-1.18,,,,Business and professional,,Thousands,,,6,6,6,6,6,6,6,6,7,8,8,9,11,10,9.4,9.6,9.9,11.3,9.1,8,8.7,8.5,8.3,7.6,8,1.1,..,1.8,
862,0,862-0,"VENEZUELA, BOLIVARIAN REPUBLIC OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,1.14,862-1.14,,,Total,,,Thousands,,TF,700,759,814,685,587,469,584,432,337,487,706,748,756,699,562,526,594.7,987.9,985.6,856.6,789.4,601.3,427.30000000000007,..,..,..,..,..,
862,1.15,862-1.15,,,,Personal,,Thousands,,,432,446,458,383,312,220,262,202,168,302,433,489,541,513,417,402,447.6,766.3,726.5,666.5,532,460.6,296.20000000000005,..,..,..,..,..,
862,1.18,862-1.18,,,,Business and professional,,Thousands,,,268,313,356,302,275,249,322,230,169,185,273,259,215,186,145,124,147.1,221.6,259.1,190.1,257.4,140.7,131.1,..,..,..,..,..,
704,0,704-0,VIET NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including nationals residing abroad.
704,1.14,704-1.14,,,Total,,,Thousands,1/,VF,1351,1607,1716,1520,1782,2140,2330,2628,2429,2928,3477,3583,4229,4236,3747,5050,6014,6848,7572,7874,..,..,..,..,..,..,..,..,
704,1.15,704-1.15,,,,Personal,,Thousands,,,1043,1242,1313,1228,1516,1720,1935,2182,1961,2406,2981,3007,3555,3392,3005,4026,5011,5682,6305,6552,..,..,..,..,..,..,..,..,
704,1.18,704-1.18,,,,Business and professional,,Thousands,,,308,365,403,292,266,420,395,446,468,522,496,576,674,844,742,1024,1003,1166,1267,1322,..,..,..,..,..,..,..,..,
886,0,886-0,YEMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,1.14,886-1.14,,,Total,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
886,1.15,886-1.15,,,,Personal,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
886,1.18,886-1.18,,,,Business and professional,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
894,0,894-0,ZAMBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,1.14,894-1.14,,,Total,,,Thousands,,TF,163,264,341,361,404,457,492,565,413,515,669,756,897,811,710,815,920.1,858.6,914.6999999999999,947,931.7,956.3,1009.2,1071.7,1266.4,501.5,554.3,..,
894,1.15,894-1.15,,,,Personal,,Thousands,,,124,155,201,195,220,256,291,317,257,355,416,466,557,472,381,373,349.5,385,379.4,513,349.6,407.8,410.1,445.3,686,286.9,343.2,..,
894,1.18,894-1.18,,,,Business and professional,,Thousands,,,39,109,140,166,184,201,201,248,156,160,253,290,340,339,329,442,570.6,473.6,535.3,434,582.1,548.5,599.1,626.4,580.4,214.6,211.1,..,
716,0,716-0,ZIMBABWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals by main purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,1.14,716-1.14,,,Total,,,Thousands,,VF,..,1597,1336,2090,2250,1966,2217,..,..,1854,1558,2287,2506,1956,2017,2239,2423,1794,1832.6,1880,2056.6,2167.7,2423,2579.9,2294.2999999999997,639.3000000000001,380.8,1043.8000000000002,
716,1.15,716-1.15,,,,Personal,,Thousands,,,..,1411,1076,1828,1763,1614,1781,..,..,1261,1293,1894,2128,1827,1881,1896,2006,1425,1595.1999999999998,1695.6,1896.7,2025.5,2257.4,2277.5,2073.7,538.7,275.1,869.4000000000001,
716,1.18,716-1.18,,,,Business and professional,,Thousands,,,..,186,260,262,487,352,436,..,..,593,265,393,378,129,136,343,417,369,237.4,184.4,159.9,142.2,165.6,302.4,220.6,100.6,105.7,174.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"The information is the same as that provided in the ""Compendium of Tourism Statistics""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,TF,Arrivals of non-resident tourists at national borders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,VF,Arrivals of non-resident visitors at national borders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,THS,Arrivals of non-resident tourists in hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,TCE,Arrivals of non-resident tourists in all types of accommodation establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,..,Data not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: World Tourism Organization (UNWTO),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
